ID,day,month,year,hour,minute,second,latitude,longitude,depth,mw,err_mw,mc
18605,2,6,2016,3,27,0.87,42.6918,11.9637,7.6,3.28,0.19,1.8
18606,2,6,2016,3,49,23.01,42.6932,11.9673,7.3,2.25,0.2,1.8
18607,2,6,2016,4,46,4.28,42.6912,11.9518,7.3,2.14,0.2,1.8
18608,2,6,2016,9,29,10.8,42.2617,13.4038,9.7,1.83,0.2,1.8
18609,2,6,2016,13,47,35.49,42.7017,11.949,10.8,1.94,0.2,1.8
18610,3,6,2016,13,11,51.75,40.8622,15.1627,12.3,1.83,0.2,1.8
18611,4,6,2016,15,35,57.32,42.6393,12.2073,7,2.45,0.19,1.8
18612,4,6,2016,16,30,36.77,43.0362,12.5922,7.9,1.83,0.2,1.8
18613,4,6,2016,22,30,10.35,43.0237,13.2863,23.2,2.45,0.19,1.8
18614,4,6,2016,23,54,57.65,41.216,14.8498,10.3,2.04,0.2,1.8
18615,6,6,2016,1,53,46.35,41.617,14.369,10,1.83,0.2,1.8
18616,6,6,2016,14,7,27.85,41.2038,14.8612,11.1,2.25,0.2,1.8
18617,6,6,2016,19,29,19.36,41.6888,14.3212,17.2,2.35,0.2,1.8
18618,6,6,2016,22,6,21.75,42.354,12.8912,7.9,2.35,0.2,1.8
18619,7,6,2016,10,33,16.51,43.6318,12.1708,9.3,1.83,0.2,1.8
18620,8,6,2016,2,27,14.72,41.2157,14.8662,10.5,1.83,0.2,1.8
18621,8,6,2016,15,12,36.72,42.0003,14.0613,10.1,2.25,0.2,1.8
18622,8,6,2016,18,0,27.78,41.2108,14.8615,11.1,1.83,0.2,1.8
18623,9,6,2016,0,11,43.42,41.2153,14.8653,10.3,2.56,0.19,1.8
18624,9,6,2016,1,18,12.61,41.2262,14.8652,10.1,2.04,0.2,1.8
18625,9,6,2016,6,57,17.47,41.2077,14.8808,9.8,2.14,0.2,1.8
18626,9,6,2016,7,13,55.04,41.2178,14.8663,10.6,2.25,0.2,1.8
18627,9,6,2016,7,14,47.22,41.2297,14.8632,9.4,2.66,0.19,1.8
18628,9,6,2016,7,20,24.5,41.2232,14.874,9.8,2.04,0.2,1.8
18629,9,6,2016,8,20,19.67,41.1993,14.8392,11.6,2.14,0.2,1.8
18630,9,6,2016,10,54,20.35,42.6955,11.9625,8.2,1.83,0.2,1.8
18631,9,6,2016,10,54,43.03,41.2125,14.8617,10.9,2.25,0.2,1.8
18632,9,6,2016,17,30,41.49,41.2213,14.8652,10.7,2.76,0.19,1.8
18633,9,6,2016,17,32,7.35,41.2047,14.8513,11,2.04,0.2,1.8
18634,9,6,2016,18,16,18.27,41.2175,14.8693,10.7,2.66,0.19,1.8
18635,9,6,2016,18,21,21.78,41.2133,14.8698,10.8,1.83,0.2,1.8
18636,10,6,2016,17,16,3.84,41.2035,14.8507,10.9,1.94,0.2,1.8
18637,11,6,2016,0,45,28.83,41.2127,14.8637,11.9,1.83,0.2,1.8
18638,12,6,2016,1,13,4.85,41.2123,14.8718,9.1,1.83,0.2,1.8
18639,12,6,2016,7,35,15.86,41.2167,14.864,11,2.97,0.19,1.8
18640,12,6,2016,8,34,32.76,41.215,14.8727,9.5,1.83,0.2,1.8
18641,12,6,2016,8,35,29.25,43.0278,12.5828,8.6,1.94,0.2,1.8
18642,12,6,2016,8,56,11.07,41.2183,14.8673,10.7,2.76,0.19,1.8
18643,12,6,2016,9,58,25.25,41.2102,14.859,11.1,1.83,0.2,1.8
18644,12,6,2016,10,43,18.29,43.0223,12.5825,8.9,2.45,0.19,1.8
18645,12,6,2016,14,54,24.98,41.2033,14.8517,11.5,1.94,0.2,1.8
18646,12,6,2016,19,40,30.15,41.2063,14.8555,11,1.94,0.2,1.8
18647,12,6,2016,21,23,54.42,43.3698,12.5398,7.7,2.04,0.2,1.8
18648,12,6,2016,22,34,44.36,41.4452,14.6487,10.3,2.04,0.2,1.8
18649,13,6,2016,14,0,37.28,41.2148,14.8697,10.5,1.94,0.2,1.8
18650,13,6,2016,17,44,44.79,43.4123,12.4708,9,2.14,0.2,1.8
18651,13,6,2016,23,8,51.04,42.8112,12.9512,8.9,1.83,0.2,1.8
18652,14,6,2016,17,51,12.32,42.5447,12.9917,12.5,2.14,0.2,1.8
18653,14,6,2016,20,39,52.85,42.1152,13.7698,11,1.83,0.2,1.8
18654,15,6,2016,3,17,17.08,43.4062,12.1923,8.3,2.35,0.2,1.8
18655,15,6,2016,21,9,22.1,42.6662,12.8077,10.7,1.94,0.2,1.8
18656,15,6,2016,21,9,57.21,42.6672,12.8172,9.5,2.04,0.2,1.8
18657,17,6,2016,11,52,47.85,42.6577,15.3487,10,2.56,0.19,1.8
18658,19,6,2016,9,21,20.22,42.6242,13.1568,11.5,2.23,0.17,1.8
18659,20,6,2016,9,49,21.75,42.9502,12.9625,10.5,1.83,0.2,1.8
18660,21,6,2016,7,38,3.34,42.4627,13.258,13.7,2.87,0.19,1.8
18661,24,6,2016,12,29,19.91,42.8097,13.1497,10.1,2.04,0.2,1.8
18662,25,6,2016,1,12,52.99,43.4897,13.4413,28.8,3.36,0.07,1.8
18663,25,6,2016,1,15,7.37,43.5212,13.4187,29.9,2.3,0.36,1.8
18664,25,6,2016,6,34,5.13,42.8048,13.1733,8.6,1.83,0.2,1.8
18665,25,6,2016,8,46,27.97,42.802,13.1662,9,2.25,0.2,1.8
18666,26,6,2016,17,47,17.73,42.7695,12.6013,7.8,1.94,0.2,1.8
18667,28,6,2016,2,33,43.07,41.3222,14.0185,5.2,3.75,0.07,1.8
18668,28,6,2016,2,36,6.32,41.3147,14.0223,6.7,2.45,0.19,1.8
18669,28,6,2016,5,40,48.5,42.7328,13.4313,21.8,2.04,0.2,1.8
18670,29,6,2016,12,59,3.96,42.7677,12.5088,8.1,1.83,0.2,1.8
18671,29,6,2016,15,25,5.28,43.6402,12.134,9.5,2.04,0.2,1.8
18672,29,6,2016,15,26,20.54,43.638,12.135,9.6,2.04,0.2,1.8
18673,29,6,2016,20,49,42.93,43.5282,12.3812,7.5,2.25,0.2,1.8
18674,30,6,2016,3,10,6.41,42.7255,13.4227,22.1,2.45,0.19,1.8
18675,30,6,2016,5,11,13.67,42.7333,13.4298,20.5,1.83,0.2,1.8
18676,2,7,2016,4,44,14.74,42.9153,13.0762,10.1,1.83,0.2,1.8
18677,2,7,2016,15,39,9.78,43.9988,11.9802,8.6,1.83,0.2,1.8
18678,2,7,2016,20,7,17.34,43.5932,12.379,8.5,1.83,0.2,1.8
18679,3,7,2016,10,14,13.76,41.7658,15.1663,13.9,2.56,0.19,1.8
18680,3,7,2016,15,44,44.14,41.8605,14.1133,10.5,3.08,0.19,1.8
18681,6,7,2016,22,10,22.55,40.8687,15.1748,10,2.14,0.2,1.8
18682,8,7,2016,15,19,16.34,44.0552,11.5137,7.1,2.56,0.19,1.8
18683,8,7,2016,15,27,23.71,44.0572,11.5087,9,2.14,0.2,1.8
18684,9,7,2016,3,16,15.34,44.0723,11.5107,8.1,1.83,0.2,1.8
18685,9,7,2016,21,32,40.11,44.0558,11.5123,7.1,1.83,0.2,1.8
18686,10,7,2016,0,37,6.82,41.1008,15.2223,17.4,3.08,0.19,1.8
18687,10,7,2016,20,31,32.24,41.3847,14.7587,20.2,1.94,0.2,1.8
18688,11,7,2016,7,20,0.8,42.4407,12.9033,9.3,1.94,0.2,1.8
18689,13,7,2016,20,53,42.21,41.3513,14.6827,10,2.35,0.2,1.8
18690,13,7,2016,22,47,54.78,43.5383,12.6128,9.9,2.04,0.2,1.8
18691,14,7,2016,13,41,55.79,41.1173,15.312,19.5,1.83,0.2,1.8
18692,15,7,2016,23,20,27.67,43.0692,12.7942,8.8,2.04,0.2,1.8
18693,16,7,2016,0,42,28.73,42.8837,13.1507,10.2,2.45,0.19,1.8
18694,16,7,2016,0,45,10.69,42.8062,13.1552,9.3,2.04,0.2,1.8
18695,16,7,2016,18,50,3.1,44.179,11.7363,27.8,1.83,0.2,1.8
18696,17,7,2016,13,22,31.2,42.8673,11.6972,6,2.14,0.2,1.8
18697,18,7,2016,23,27,27.23,42.6218,13.1317,9.7,2.14,0.2,1.8
18698,20,7,2016,23,15,18.82,42.5583,15.3062,10,2.82,0.36,1.8
18699,21,7,2016,3,16,56.38,43.4647,12.7122,13.1,1.94,0.2,1.8
18700,21,7,2016,11,59,12.23,41.8113,13.1243,8.8,2.04,0.2,1.8
18701,22,7,2016,5,19,24.13,42.4167,15.2868,10,2.66,0.19,1.8
18702,23,7,2016,0,7,3.62,42.9908,12.9602,14.1,1.94,0.2,1.8
18703,24,7,2016,9,47,32.75,42.7743,12.7592,8.4,1.83,0.2,1.8
18704,24,7,2016,21,19,13.44,40.7742,15.1917,9.3,2.25,0.2,1.8
18705,25,7,2016,3,50,13.47,40.8102,14.4322,7.1,1.83,0.17,1.8
18706,25,7,2016,19,1,0.2,44.1972,11.4222,7.9,2.11,0.17,1.8
18707,25,7,2016,19,1,23.9,44.2017,11.4217,7.8,2.56,0.19,1.8
18708,26,7,2016,10,20,43.48,43.8342,12.3408,12.8,2.56,0.19,1.8
18709,26,7,2016,14,55,21.15,43.3102,12.7333,13.2,1.83,0.2,1.8
18710,26,7,2016,20,30,13.37,41.7102,14.9233,18.1,2.04,0.2,1.8
18711,26,7,2016,22,25,13.12,42.7973,13.082,9.9,1.83,0.2,1.8
18712,27,7,2016,3,10,4.28,44.0563,11.513,6.6,2.14,0.2,1.8
18713,27,7,2016,15,23,9.01,41.139,15.3062,18.6,2.25,0.2,1.8
18714,27,7,2016,22,30,22.06,43.9782,11.6745,9.9,2.04,0.2,1.8
18715,28,7,2016,9,10,8.74,43.0768,13.3797,22.3,1.83,0.2,1.8
18716,29,7,2016,1,7,24.68,43.0137,12.9842,13.1,1.94,0.2,1.8
18717,29,7,2016,3,53,52.87,42.9778,13.6653,26.4,1.83,0.2,1.8
18718,29,7,2016,4,20,6.81,40.441,15.1687,9.6,1.94,0.2,1.8
18719,29,7,2016,16,25,30.66,41.1092,14.4507,7.7,1.83,0.2,1.8
18720,31,7,2016,12,5,9.76,42.8368,12.9097,8.8,1.83,0.2,1.8
18721,1,8,2016,21,39,37.65,44.0477,11.5072,6.8,2.04,0.2,1.8
18722,3,8,2016,20,37,6.65,42.3867,13.0998,10,1.94,0.2,1.8
18723,4,8,2016,18,51,7.41,43.8545,12.0458,8.3,2.35,0.2,1.8
18724,5,8,2016,14,0,10.71,42.7807,13.3333,14.3,2.14,0.2,1.8
18725,5,8,2016,20,18,17.79,43.5683,13.7582,6.1,2.66,0.19,1.8
18726,7,8,2016,6,14,50.88,43.9718,11.7533,6.7,1.94,0.2,1.8
18727,7,8,2016,6,44,17.52,42.1802,13.9437,16.9,2.25,0.2,1.8
18728,7,8,2016,10,51,31.34,41.361,14.6648,9.9,1.94,0.2,1.8
18729,7,8,2016,12,0,36.27,41.3583,14.6615,9.6,2.45,0.19,1.8
18730,7,8,2016,12,58,47.97,42.9023,13.0647,10.5,2.04,0.2,1.8
18731,8,8,2016,11,37,59.15,42.8858,13.027,10.1,1.83,0.2,1.8
18732,8,8,2016,13,55,20.74,42.8898,13.0313,10.2,2.25,0.2,1.8
18733,9,8,2016,17,21,56.72,42.4733,13.3023,15.6,2.14,0.2,1.8
18734,9,8,2016,19,52,53.67,41.7832,14.8805,21.4,3.71,0.07,1.8
18735,12,8,2016,8,41,30.82,42.8868,13.0208,10.1,1.83,0.2,1.8
18736,12,8,2016,20,47,31.36,42.8888,13.3182,25.3,1.96,0.36,1.8
18737,13,8,2016,2,5,18.61,43.5977,12.3397,9.1,2.04,0.2,1.8
18738,13,8,2016,22,7,9.07,41.7715,13.813,10.8,1.94,0.2,1.8
18739,14,8,2016,13,5,39.09,42.2888,13.6605,9.8,1.83,0.2,1.8
18740,15,8,2016,19,0,41,42.6768,13.2168,10.1,1.94,0.2,1.8
18741,15,8,2016,19,51,35.12,40.7528,15.252,8.9,2.04,0.2,1.8
18742,16,8,2016,12,46,54.76,44.1003,12.0488,29.8,2.14,0.2,1.8
18743,16,8,2016,19,42,5.64,42.8323,13.0247,9.2,2.25,0.2,1.8
18744,17,8,2016,11,27,47.75,44.1027,12.0857,23.6,1.83,0.2,1.8
18745,19,8,2016,21,17,9.07,43.2875,12.6572,7.8,1.94,0.2,1.8
18746,20,8,2016,7,10,23.39,43.2198,14.2793,10,2.65,0.36,1.8
18747,20,8,2016,11,54,44.62,41.2098,14.8578,10.9,1.83,0.2,1.8
18748,20,8,2016,21,47,27.81,43.205,14.1618,5.6,2.35,0.2,1.8
18749,20,8,2016,22,14,59.38,44.1038,12.0908,8.6,2.04,0.2,1.8
18750,22,8,2016,2,48,59.22,42.0188,15.2463,10.3,2.14,0.2,1.8
18751,22,8,2016,5,5,30.16,44.2955,11.8937,24.1,2.04,0.2,1.8
18752,22,8,2016,6,49,40.91,44.3163,11.8507,24.9,2.56,0.19,1.8
18753,22,8,2016,21,36,14.38,42.5308,13.2613,12.7,1.94,0.2,1.8
18754,23,8,2016,18,48,18.82,43.0568,12.9877,13.5,2.04,0.2,1.8
18755,24,8,2016,1,36,32,42.6983,13.2335,8.1,6.18,0.07,1.8
18756,24,8,2016,1,37,26.58,42.7123,13.2533,9,4.08,0.17,1.8
18757,24,8,2016,1,40,46.59,42.7647,13.1723,9.7,3.28,0.19,1.8
18758,24,8,2016,1,41,38.9,42.7803,13.1683,9.7,4.01,0.19,1.8
18759,24,8,2016,1,42,7.17,42.7798,13.1575,9.7,3.7,0.19,1.8
18760,24,8,2016,1,43,58.7,42.7298,13.2137,10.7,3.49,0.19,1.8
18761,24,8,2016,1,44,38.66,42.676,13.2858,10.8,2.76,0.19,1.8
18762,24,8,2016,1,44,56.4,42.6282,13.2648,10.6,3.28,0.19,1.8
18763,24,8,2016,1,46,12.24,42.7645,13.1777,6.6,3.8,0.19,1.8
18764,24,8,2016,1,46,46,42.7445,13.2097,12.4,2.87,0.19,1.8
18765,24,8,2016,1,47,51.54,42.6675,13.3238,6.5,3.39,0.19,1.8
18766,24,8,2016,1,52,25.71,42.7447,13.2827,7.9,2.97,0.19,1.8
18767,24,8,2016,1,52,43.21,42.6378,13.2313,10.9,3.18,0.19,1.8
18768,24,8,2016,1,55,20.4,42.7895,13.1453,11.1,3.08,0.19,1.8
18769,24,8,2016,1,55,44.63,42.7217,13.2497,6.3,3.59,0.19,1.8
18770,24,8,2016,1,56,0.58,42.6008,13.2763,7.7,4.54,0.07,1.8
18771,24,8,2016,1,57,23.09,42.7165,13.2208,8.5,3.28,0.19,1.8
18772,24,8,2016,1,59,5.76,43.1615,12.8797,18.7,2.04,0.2,1.8
18773,24,8,2016,1,59,23.63,42.6307,13.2283,10.7,2.87,0.19,1.8
18774,24,8,2016,2,0,0.45,42.6125,13.2497,11.2,2.97,0.19,1.8
18775,24,8,2016,2,1,8.12,42.7988,13.2412,6.9,4.01,0.19,1.8
18776,24,8,2016,2,3,56.21,42.6253,13.2545,12.7,2.66,0.19,1.8
18777,24,8,2016,2,4,5.85,42.7928,13.1333,9.8,2.87,0.19,1.8
18778,24,8,2016,2,4,18.86,42.7892,13.1233,10.1,3.18,0.19,1.8
18779,24,8,2016,2,4,50.45,42.6322,13.3002,7.1,2.97,0.19,1.8
18780,24,8,2016,2,5,55.86,42.6162,13.2812,6.7,4.01,0.19,1.8
18781,24,8,2016,2,7,30.34,42.6632,13.2957,6.4,3.9,0.19,1.8
18782,24,8,2016,2,8,4.8,42.7918,13.1437,10.2,2.95,0.17,1.8
18783,24,8,2016,2,9,8.81,42.6228,13.2665,10.2,2.47,0.17,1.8
18784,24,8,2016,2,9,56.6,42.7352,13.1897,11.4,2.97,0.19,1.8
18785,24,8,2016,2,10,37.79,42.718,13.2885,9.9,2.76,0.19,1.8
18786,24,8,2016,2,10,56.03,42.7558,13.1927,9.5,3.7,0.19,1.8
18787,24,8,2016,2,11,17.73,42.2743,13.391,9.2,3.08,0.19,1.8
18788,24,8,2016,2,11,51.64,42.7198,13.2115,10.7,2.45,0.19,1.8
18789,24,8,2016,2,12,12.21,42.8068,13.1488,8.9,3.59,0.19,1.8
18790,24,8,2016,2,13,10.06,42.7035,13.2273,6.2,2.76,0.19,1.8
18791,24,8,2016,2,13,57.32,42.7678,13.1538,9.3,3.67,0.17,1.8
18792,24,8,2016,2,15,15.42,42.8002,13.1663,7.5,3.8,0.19,1.8
18793,24,8,2016,2,16,30.02,42.6753,13.2607,12.1,2.76,0.19,1.8
18794,24,8,2016,2,17,1.74,42.638,13.2458,11.5,2.45,0.19,1.8
18795,24,8,2016,2,18,1.7,42.7828,13.1663,10.2,2.04,0.2,1.8
18796,24,8,2016,2,19,43.96,42.6403,13.2362,10.4,3.9,0.19,1.8
18797,24,8,2016,2,21,53.03,42.6452,13.2237,13,2.35,0.2,1.8
18798,24,8,2016,2,22,39.63,42.7293,13.2038,10.6,2.87,0.19,1.8
18799,24,8,2016,2,23,16.95,42.75,13.2458,10.5,3.28,0.19,1.8
18800,24,8,2016,2,23,40.54,42.8273,13.2442,7.6,3.39,0.19,1.8
18801,24,8,2016,2,24,43.29,42.6153,13.2673,10.7,3.28,0.19,1.8
18802,24,8,2016,2,27,5.18,42.8093,13.1563,10,1.94,0.2,1.8
18803,24,8,2016,2,27,17.8,42.6478,13.2547,10,2.87,0.19,1.8
18804,24,8,2016,2,27,51.44,42.7955,13.2262,6.7,3.08,0.19,1.8
18805,24,8,2016,2,28,2.22,42.7977,13.1613,7.7,3.18,0.19,1.8
18806,24,8,2016,2,28,58.28,42.6197,13.2663,10.7,3.28,0.19,1.8
18807,24,8,2016,2,30,50.09,42.832,13.1438,8,3.39,0.19,1.8
18808,24,8,2016,2,31,39.12,42.803,13.231,8.6,3.18,0.19,1.8
18809,24,8,2016,2,32,29.01,42.8115,13.1438,9.1,2.93,0.17,1.8
18810,24,8,2016,2,33,28.89,42.7922,13.1507,8,5.54,0.07,1.8
18811,24,8,2016,2,36,15.92,42.7807,13.1657,9.7,2.87,0.19,1.8
18812,24,8,2016,2,36,43.65,42.7852,13.1558,10.1,2.97,0.19,1.8
18813,24,8,2016,2,38,2.49,42.7647,13.1727,9.6,3.18,0.19,1.8
18814,24,8,2016,2,40,18.08,42.6137,13.3003,9.6,2.87,0.19,1.8
18815,24,8,2016,2,41,32.78,42.8125,13.1328,9.3,2.56,0.19,1.8
18816,24,8,2016,2,43,14.98,42.6427,13.2443,9.7,2.97,0.19,1.8
18817,24,8,2016,2,44,53.63,42.6322,13.2343,9.6,2.52,0.17,1.8
18818,24,8,2016,2,45,16.71,42.7337,13.2238,9.6,2.76,0.19,1.8
18819,24,8,2016,2,46,10.37,42.7448,13.186,9.3,3.39,0.19,1.8
18820,24,8,2016,2,46,26.34,42.7207,13.2028,9.9,3.49,0.19,1.8
18821,24,8,2016,2,47,7.91,42.7763,13.2077,10.1,2.56,0.19,1.8
18822,24,8,2016,2,48,7.96,42.6572,13.2307,10.5,2.35,0.2,1.8
18823,24,8,2016,2,48,52.97,42.8107,13.1538,10.4,3.18,0.19,1.8
18824,24,8,2016,2,50,41.32,42.7502,13.1998,8.4,2.97,0.19,1.8
18825,24,8,2016,2,51,26.34,42.7747,13.225,6.3,3.8,0.19,1.8
18826,24,8,2016,2,53,20.35,42.7587,13.1497,7.9,2.66,0.19,1.8
18827,24,8,2016,2,54,14.34,42.7413,13.1878,9.9,2.87,0.19,1.8
18828,24,8,2016,2,54,28.13,42.7992,13.2163,8.6,3.08,0.19,1.8
18829,24,8,2016,2,55,39.9,42.6463,13.3087,7.5,3.7,0.19,1.8
18830,24,8,2016,2,56,53.84,42.6352,13.2502,15.2,2.76,0.19,1.8
18831,24,8,2016,2,57,35.39,42.8158,13.1763,9.6,2.56,0.19,1.8
18832,24,8,2016,2,57,52.79,42.8047,13.1733,8.3,3.28,0.19,1.8
18833,24,8,2016,2,58,36.2,42.7837,13.153,9.7,2.87,0.19,1.8
18834,24,8,2016,2,59,17.77,42.813,13.1567,9.6,3.39,0.19,1.8
18835,24,8,2016,2,59,35.24,42.7987,13.1313,6.7,4.09,0.07,1.8
18836,24,8,2016,3,1,43.48,42.7835,13.2218,6.4,2.87,0.19,1.8
18837,24,8,2016,3,3,5,42.6473,13.2333,9.8,2.25,0.2,1.8
18838,24,8,2016,3,3,16.54,42.7745,13.1582,7.3,2.14,0.2,1.8
18839,24,8,2016,3,3,47.05,42.8132,13.1458,9.5,2.35,0.2,1.8
18840,24,8,2016,3,5,16.88,42.7388,13.1577,9.8,2.56,0.19,1.8
18841,24,8,2016,3,6,38.97,42.7792,13.1783,9.9,2.56,0.19,1.8
18842,24,8,2016,3,7,2.23,42.8105,13.1757,10.1,2.14,0.2,1.8
18843,24,8,2016,3,7,17.22,42.7707,13.1552,9.2,2.87,0.19,1.8
18844,24,8,2016,3,8,10.9,42.6237,13.2518,10.6,3.89,0.07,1.8
18845,24,8,2016,3,9,14.91,42.6882,13.2137,9.2,2.87,0.19,1.8
18846,24,8,2016,3,10,2.31,42.7437,13.1003,8.7,2.66,0.19,1.8
18847,24,8,2016,3,10,43.65,42.8028,13.1548,10.3,2.76,0.19,1.8
18848,24,8,2016,3,10,59.87,42.6605,13.2408,9.9,2.45,0.19,1.8
18849,24,8,2016,3,11,47.48,42.6427,13.23,1.7,3.49,0.19,1.8
18850,24,8,2016,3,12,57.97,42.7388,13.2697,10.6,2.56,0.19,1.8
18851,24,8,2016,3,13,10.4,42.706,13.2412,9.1,3.39,0.19,1.8
18852,24,8,2016,3,15,36.49,42.6542,13.2012,11.4,2.35,0.2,1.8
18853,24,8,2016,3,15,52.69,42.7335,13.1578,9.1,2.76,0.19,1.8
18854,24,8,2016,3,16,30.16,42.7222,13.1605,8.2,3.59,0.19,1.8
18855,24,8,2016,3,17,59.12,42.7588,13.1378,7.8,3.84,0.07,1.8
18856,24,8,2016,3,18,59.73,42.7788,13.1385,9.5,2.76,0.19,1.8
18857,24,8,2016,3,19,3.62,42.7862,13.2227,6.6,3.8,0.19,1.8
18858,24,8,2016,3,20,29.45,42.737,13.1768,10.3,2.87,0.19,1.8
18859,24,8,2016,3,21,58.33,42.7265,13.2362,9.3,3.08,0.19,1.8
18860,24,8,2016,3,22,38.27,42.7718,13.1978,7.1,3.18,0.19,1.8
18861,24,8,2016,3,24,7.59,42.7858,13.1682,9.6,2.45,0.19,1.8
18862,24,8,2016,3,25,34.87,42.7537,13.1877,8,2.66,0.19,1.8
18863,24,8,2016,3,26,14.29,42.7502,13.185,9.1,2.76,0.19,1.8
18864,24,8,2016,3,27,36.73,42.6418,13.2608,9.5,2.56,0.19,1.8
18865,24,8,2016,3,28,41.6,42.6862,13.1655,10.8,2.04,0.2,1.8
18866,24,8,2016,3,28,58.81,42.7867,13.2315,8.4,2.87,0.19,1.8
18867,24,8,2016,3,29,35.53,42.7132,13.1935,10.2,2.66,0.19,1.8
18868,24,8,2016,3,30,43.9,42.7378,13.2042,10.2,2.45,0.19,1.8
18869,24,8,2016,3,31,24.86,42.7608,13.1682,9.1,2.35,0.2,1.8
18870,24,8,2016,3,31,45.96,42.7515,13.1542,7.2,2.97,0.19,1.8
18871,24,8,2016,3,32,21.49,42.6125,13.324,4,2.87,0.19,1.8
18872,24,8,2016,3,33,39.78,42.8138,13.2222,7.9,2.45,0.19,1.8
18873,24,8,2016,3,34,21.89,42.6948,13.2417,8.9,2.56,0.19,1.8
18874,24,8,2016,3,35,4.83,42.7188,13.2133,8.5,2.45,0.19,1.8
18875,24,8,2016,3,35,33.79,42.822,13.158,9.9,2.56,0.19,1.8
18876,24,8,2016,3,36,20.05,42.8,13.2262,8.6,2.87,0.19,1.8
18877,24,8,2016,3,37,40.27,42.7373,13.1542,10.7,2.66,0.19,1.8
18878,24,8,2016,3,38,50.89,42.6517,13.2508,11.1,2.14,0.2,1.8
18879,24,8,2016,3,39,24.84,42.6172,13.2568,11.5,3.18,0.19,1.8
18880,24,8,2016,3,40,10.93,42.6143,13.2437,10.7,4.32,0.07,1.8
18881,24,8,2016,3,41,49.27,42.7582,13.1085,8,2.56,0.19,1.8
18882,24,8,2016,3,42,50.16,42.7848,13.2187,6.8,2.87,0.19,1.8
18883,24,8,2016,3,43,44.78,42.7125,13.1892,10.6,2.66,0.19,1.8
18884,24,8,2016,3,44,47.93,42.7703,13.1192,11,2.14,0.2,1.8
18885,24,8,2016,3,45,14.56,42.7397,13.2525,8.8,2.45,0.19,1.8
18886,24,8,2016,3,45,43.01,42.728,13.1532,8.4,2.87,0.19,1.8
18887,24,8,2016,3,46,23.48,42.7803,13.147,8.4,2.45,0.19,1.8
18888,24,8,2016,3,47,4.5,42.8338,13.2247,15,2.35,0.2,1.8
18889,24,8,2016,3,47,56.98,42.6125,13.257,11.8,2.56,0.19,1.8
18890,24,8,2016,3,48,25.38,42.6268,13.2732,11.1,2.56,0.19,1.8
18891,24,8,2016,3,49,28.06,42.7515,13.1957,10,2.45,0.19,1.8
18892,24,8,2016,3,50,11.26,42.6542,13.2103,9.6,2.87,0.19,1.8
18893,24,8,2016,3,51,9.8,42.8142,13.1613,9.5,3.08,0.19,1.8
18894,24,8,2016,3,52,31.73,42.8277,13.134,8.8,2.25,0.2,1.8
18895,24,8,2016,3,52,34.74,42.7002,13.2028,9,3.18,0.19,1.8
18896,24,8,2016,3,53,55.54,42.6632,13.277,6.3,3.18,0.19,1.8
18897,24,8,2016,3,54,22.65,42.7922,13.1538,10.3,2.45,0.19,1.8
18898,24,8,2016,3,54,32.04,42.6393,13.3153,10,2.66,0.19,1.8
18899,24,8,2016,3,55,20.89,42.7812,13.1477,8.3,2.76,0.19,1.8
18900,24,8,2016,3,55,38.33,42.7307,13.1848,10.3,3.08,0.19,1.8
18901,24,8,2016,3,56,8.36,42.6803,13.2288,6.6,2.27,0.17,1.8
18902,24,8,2016,3,56,40.53,42.8163,13.2597,10.5,2.14,0.2,1.8
18903,24,8,2016,3,57,11.08,42.6937,13.1707,10.5,2.56,0.19,1.8
18904,24,8,2016,3,57,28.74,42.8223,13.1965,10.5,2.66,0.19,1.8
18905,24,8,2016,3,58,53.48,42.7313,13.2067,9.3,2.25,0.2,1.8
18906,24,8,2016,3,59,4.48,42.6488,13.2412,8.3,2.66,0.19,1.8
18907,24,8,2016,3,59,57.51,42.722,13.2188,9.9,2.25,0.2,1.8
18908,24,8,2016,4,0,51.15,42.7368,13.2312,10.4,3.28,0.19,1.8
18909,24,8,2016,4,1,52.88,42.7437,13.1967,9.5,2.04,0.2,1.8
18910,24,8,2016,4,3,3.27,42.6922,13.2557,8.9,2.45,0.19,1.8
18911,24,8,2016,4,3,32.61,42.6627,13.2052,9.1,2.87,0.19,1.8
18912,24,8,2016,4,4,7.2,42.7243,13.1907,10.5,2.25,0.2,1.8
18913,24,8,2016,4,4,15.93,42.7363,13.2127,10.7,2.25,0.2,1.8
18914,24,8,2016,4,4,47.52,42.7927,13.1525,8.3,2.45,0.19,1.8
18915,24,8,2016,4,5,16.11,42.738,13.1662,10.2,2.56,0.19,1.8
18916,24,8,2016,4,6,50.98,42.771,13.1238,6.2,4.63,0.07,1.8
18917,24,8,2016,4,10,1.48,42.5248,13.2902,16.6,2.45,0.19,1.8
18918,24,8,2016,4,12,10.37,42.8052,13.2273,8,2.97,0.19,1.8
18919,24,8,2016,4,12,57.6,42.5842,13.2728,11.6,2.56,0.19,1.8
18920,24,8,2016,4,14,7.84,42.8245,13.158,10,2.66,0.19,1.8
18921,24,8,2016,4,14,16.24,42.7417,13.2448,8.9,2.35,0.2,1.8
18922,24,8,2016,4,14,46.92,42.7203,13.1728,8.6,2.25,0.2,1.8
18923,24,8,2016,4,14,51.01,42.7007,13.1898,9.2,2.35,0.2,1.8
18924,24,8,2016,4,15,18.76,42.813,13.1683,9.6,2.56,0.19,1.8
