ID,day,month,year,hour,minute,second,latitude,longitude,depth,mw,mw_err,mc,cluster_id
14911,1,8,2016,23,31,22,37.9245,-3.2359,0,1.93,0.28,1.8,1057
14912,1,8,2016,23,55,1,37.9354,-3.2264,0,1.93,0.28,1.8,1057
14913,2,8,2016,19,1,39,38.6552,-0.3915,12,2.348,0.306,1.8,0
14914,2,8,2016,19,34,57,36.5922,-2.5375,11,2.0136,0.2852,1.8,0
14915,3,8,2016,2,29,2,37.209,-3.236,10,1.7628,0.2696,1.8,0
14916,3,8,2016,8,34,24,37.9034,-3.2307,11,1.93,0.28,1.8,896
14917,3,8,2016,11,8,52,37.9599,-3.2251,0,1.93,0.28,1.8,0
14918,3,8,2016,14,1,40,37.8929,-3.216,11,2.1808,0.2956,1.8,896
14919,3,8,2016,23,25,59,37.2654,-1.9333,0,1.8464,0.2748,1.8,0
14920,4,8,2016,6,50,52,37.887,-3.2395,11,2.0136,0.2852,1.8,1010
14921,4,8,2016,21,14,19,37.8775,-3.2342,0,1.4284,0.2488,1.8,1010
14922,4,8,2016,22,0,42,37.851,-1.484,0,1.4284,0.2488,1.8,0
14923,5,8,2016,4,22,22,36.6598,-2.8754,6,2.1808,0.2956,1.8,0
14924,5,8,2016,12,17,3,37.4264,-2.5451,12,2.0136,0.2852,1.8,0
14925,5,8,2016,17,47,41,37.9117,-1.479,0,1.7628,0.2696,1.8,0
14926,6,8,2016,4,25,48,37.9011,-3.1993,12,2.0972,0.2904,1.8,0
14927,6,8,2016,18,32,12,37.928,-3.2252,0,2.0136,0.2852,1.8,0
14928,6,8,2016,22,29,33,37.1636,-1.8011,11,1.7628,0.2696,1.8,0
14929,7,8,2016,1,38,4,37.8847,-1.1063,12,1.93,0.28,1.8,1058
14930,7,8,2016,1,39,5,37.8906,-1.0802,0,1.5956,0.2592,1.8,1167
14931,7,8,2016,1,43,5,37.8546,-1.1677,14,1.7628,0.2696,1.8,0
14932,7,8,2016,2,0,36,37.8788,-1.1034,6,1.5956,0.2592,1.8,1058
14933,7,8,2016,2,12,3,37.8861,-1.0774,0,1.2612,0.2384,1.8,1167
14934,7,8,2016,2,15,35,37.8768,-1.1153,11,1.6792,0.2644,1.8,1058
14935,7,8,2016,2,17,42,37.9109,-1.0907,0,1.3448,0.2436,1.8,0
14936,7,8,2016,2,27,2,37.8708,-3.2331,12,2.9332,0.3424,1.8,389
14937,7,8,2016,13,43,35,37.921,-3.2254,10,2.1808,0.2956,1.8,0
14938,8,8,2016,1,20,5,37.8948,-3.2327,12,2.0136,0.2852,1.8,389
14939,8,8,2016,2,1,28,36.8774,-2.2431,12,1.6792,0.2644,1.8,0
14940,8,8,2016,15,47,57,37.6001,-1.5301,0,1.8464,0.2748,1.8,0
14941,8,8,2016,20,28,34,37.9145,-3.2471,0,2.1808,0.2956,1.8,0
14942,9,8,2016,20,56,27,36.6111,-2.5352,12,2.5988,0.3216,1.8,0
14943,10,8,2016,11,4,15,37.9703,-3.2304,0,1.93,0.28,1.8,0
14944,11,8,2016,8,41,10,37.6121,-1.5953,0,1.4284,0.2488,1.8,0
14945,11,8,2016,11,43,57,38.4299,-0.3913,9,2.1808,0.2956,1.8,0
14946,11,8,2016,16,59,21,37.2418,-1.9556,1,2.0972,0.2904,1.8,0
14947,12,8,2016,0,59,27,37.9246,-1.3087,0,1.512,0.254,1.8,0
14948,12,8,2016,5,35,50,38.3522,-0.6753,9,2.1808,0.2956,1.8,0
14949,13,8,2016,6,36,54,37.7574,-1.6747,0,1.1776,0.2332,1.8,0
14950,13,8,2016,13,23,11,38.1242,-0.3491,24,1.8464,0.2748,1.8,0
14951,14,8,2016,9,12,15,37.9517,-3.2385,4,1.8464,0.2748,1.8,0
14952,14,8,2016,17,11,47,37.9228,-3.2499,3,2.0972,0.2904,1.8,0
14953,14,8,2016,18,33,23,38.4423,-1.5388,0,1.6792,0.2644,1.8,0
14954,14,8,2016,19,38,4,37.2291,-1.8901,12,1.93,0.28,1.8,0
14955,15,8,2016,6,5,39,38.0589,-2.2652,4,1.8464,0.2748,1.8,0
14956,15,8,2016,20,2,13,38.7884,-0.087,2,2.4316,0.3112,1.8,0
14957,15,8,2016,22,56,17,36.428,-1.4591,0,2.0972,0.2904,1.8,0
14958,17,8,2016,14,48,40,38.0597,-2.0507,0,1.5956,0.2592,1.8,0
14959,17,8,2016,15,56,50,37.9156,-3.2373,10,1.6792,0.2644,1.8,272
14960,17,8,2016,16,50,18,37.8811,-3.2266,12,2.5988,0.3216,1.8,197
14961,17,8,2016,18,58,26,37.8685,-3.2165,12,2.2644,0.3008,1.8,197
14962,17,8,2016,19,13,19,37.8612,-3.2581,12,3.0168,0.3476,1.8,197
14963,17,8,2016,19,15,17,37.8876,-3.2137,12,2.1808,0.2956,1.8,272
14964,17,8,2016,19,36,43,37.899,-3.2325,12,2.2644,0.3008,1.8,272
14965,17,8,2016,19,50,29,37.8726,-3.2355,12,2.5988,0.3216,1.8,197
14966,17,8,2016,20,0,31,37.8695,-3.2155,12,2.0972,0.2904,1.8,197
14967,17,8,2016,20,4,44,37.8632,-3.2437,12,2.8496,0.3372,1.8,197
14968,17,8,2016,20,16,24,37.842,-3.2448,12,3.2676,0.3632,1.8,197
14969,17,8,2016,20,20,56,37.8504,-3.2287,12,3.2676,0.3632,1.8,197
14970,17,8,2016,20,24,36,37.8914,-3.2252,12,2.1808,0.2956,1.8,272
14971,17,8,2016,20,27,26,37.8862,-3.242,11,3.184,0.358,1.8,272
14972,17,8,2016,20,29,41,37.8632,-3.2375,12,2.9332,0.3424,1.8,197
14973,17,8,2016,20,31,30,37.8986,-3.2079,0,1.8464,0.2748,1.8,272
14974,17,8,2016,20,36,18,37.8853,-3.2285,12,2.1808,0.2956,1.8,272
14975,17,8,2016,20,39,22,37.8739,-3.244,11,1.5956,0.2592,1.8,197
14976,17,8,2016,20,53,20,37.8949,-3.2193,11,2.0136,0.2852,1.8,272
14977,17,8,2016,21,2,48,37.8893,-3.2265,12,2.1808,0.2956,1.8,272
14978,17,8,2016,21,28,25,37.8991,-3.2208,11,1.93,0.28,1.8,272
14979,17,8,2016,21,45,20,37.9268,-3.2097,3,1.7628,0.2696,1.8,272
14980,17,8,2016,21,54,1,37.9021,-3.2213,11,2.0136,0.2852,1.8,272
14981,17,8,2016,21,59,46,37.8956,-3.2049,7,1.6792,0.2644,1.8,272
14982,17,8,2016,22,3,41,37.8924,-3.1745,12,1.7628,0.2696,1.8,0
14983,17,8,2016,22,8,36,37.8962,-3.1992,12,1.8464,0.2748,1.8,272
14984,17,8,2016,22,20,20,37.8646,-3.2171,11,1.7628,0.2696,1.8,197
14985,17,8,2016,22,29,47,37.8202,-3.2151,13,1.5956,0.2592,1.8,197
14986,17,8,2016,23,25,16,37.8755,-3.2186,12,1.93,0.28,1.8,197
14987,17,8,2016,23,48,25,37.8738,-3.1773,13,1.7628,0.2696,1.8,197
14988,17,8,2016,23,51,29,37.8463,-3.2306,12,2.5988,0.3216,1.8,197
14989,18,8,2016,0,6,13,37.9099,-3.1905,11,1.6792,0.2644,1.8,272
14990,18,8,2016,0,28,56,37.8947,-3.1913,12,2.0136,0.2852,1.8,272
14991,18,8,2016,0,34,0,37.9145,-3.2029,11,1.6792,0.2644,1.8,272
14992,18,8,2016,1,0,57,37.8648,-3.2151,12,2.348,0.306,1.8,197
14993,18,8,2016,1,4,12,37.8813,-3.2082,12,1.6792,0.2644,1.8,197
14994,18,8,2016,1,22,0,37.8435,-3.2398,11,1.5956,0.2592,1.8,197
14995,18,8,2016,1,32,1,37.8873,-3.2216,12,2.4316,0.3112,1.8,272
14996,18,8,2016,1,53,33,37.874,-3.2256,12,2.0972,0.2904,1.8,197
14997,18,8,2016,1,54,5,37.8666,-3.2382,11,2.1808,0.2956,1.8,197
14998,18,8,2016,1,57,28,37.8643,-3.2191,11,2.0972,0.2904,1.8,197
14999,18,8,2016,2,6,52,37.8579,-3.2388,12,2.4316,0.3112,1.8,197
15000,18,8,2016,3,50,43,37.8911,-3.2216,11,2.0136,0.2852,1.8,272
15001,18,8,2016,4,10,21,37.885,-3.2299,11,2.2644,0.3008,1.8,272
15002,18,8,2016,4,26,32,37.8212,-3.1033,10,1.93,0.28,1.8,0
15003,18,8,2016,5,28,17,37.9162,-3.222,12,2.348,0.306,1.8,272
15004,18,8,2016,8,50,15,37.3102,-1.8838,0,2.0972,0.2904,1.8,0
15005,18,8,2016,11,9,15,37.6063,-3.1048,24,2.1808,0.2956,1.8,0
15006,18,8,2016,11,45,31,37.9138,-3.2119,11,2.2644,0.3008,1.8,272
15007,18,8,2016,14,25,8,37.8752,-3.1977,0,2.766,0.332,1.8,197
15008,18,8,2016,18,20,32,37.9185,-3.1955,0,2.766,0.332,1.8,272
15009,18,8,2016,18,35,11,37.8335,-3.2163,12,3.4348,0.3736,1.8,197
15010,18,8,2016,18,39,57,37.8418,-3.223,12,3.184,0.358,1.8,197
15011,18,8,2016,18,42,55,37.8589,-3.2467,0,2.5152,0.3164,1.8,197
15012,18,8,2016,19,43,22,37.9716,-3.2246,11,2.1808,0.2956,1.8,0
15013,18,8,2016,19,45,36,37.9109,-3.2046,0,2.2644,0.3008,1.8,272
15014,18,8,2016,20,17,53,37.8473,-3.1872,11,1.7628,0.2696,1.8,197
15015,18,8,2016,21,5,49,37.9217,-3.215,0,2.0136,0.2852,1.8,272
15016,18,8,2016,23,4,29,37.8904,-3.221,12,2.1808,0.2956,1.8,272
15017,19,8,2016,0,39,37,37.9031,-3.2371,11,2.0972,0.2904,1.8,272
15018,19,8,2016,1,17,33,37.8826,-3.2485,10,2.8496,0.3372,1.8,272
15019,19,8,2016,1,54,55,37.0135,-2.0885,11,2.1808,0.2956,1.8,0
15020,19,8,2016,2,50,57,37.9233,-3.2391,0,2.1808,0.2956,1.8,272
15021,19,8,2016,2,53,17,37.9205,-3.2362,0,2.0972,0.2904,1.8,272
15022,19,8,2016,5,28,11,37.8926,-3.2025,0,2.1808,0.2956,1.8,272
15023,19,8,2016,12,20,3,37.9042,-3.1885,0,2.1808,0.2956,1.8,272
15024,19,8,2016,16,35,59,37.8885,-3.2086,12,2.0972,0.2904,1.8,272
15025,19,8,2016,16,52,18,37.8705,-3.2232,5,2.1808,0.2956,1.8,197
15026,19,8,2016,21,7,15,37.8883,-3.1992,11,1.8464,0.2748,1.8,272
15027,20,8,2016,1,25,45,37.861,-3.2387,12,2.9332,0.3424,1.8,197
15028,20,8,2016,2,38,5,37.9052,-3.2347,11,2.0136,0.2852,1.8,272
15029,20,8,2016,4,1,44,37.8837,-3.2286,11,2.0136,0.2852,1.8,272
15030,20,8,2016,7,20,36,38.3073,-1.3663,0,2.1808,0.2956,1.8,0
15031,20,8,2016,10,9,12,36.7202,-3.0242,0,1.8464,0.2748,1.8,0
15032,20,8,2016,10,20,3,37.8747,-3.2449,11,1.8464,0.2748,1.8,197
15033,20,8,2016,18,20,10,37.8971,-3.228,11,2.2644,0.3008,1.8,272
15034,20,8,2016,19,10,9,37.8596,-1.5321,0,1.7628,0.2696,1.8,0
15035,20,8,2016,22,32,50,37.9114,-3.2263,0,3.2676,0.3632,1.8,272
15036,20,8,2016,23,18,29,37.8564,-3.1733,0,2.348,0.306,1.8,197
15037,20,8,2016,23,38,44,37.8658,-3.2077,12,2.2644,0.3008,1.8,197
15038,21,8,2016,0,47,8,37.8882,-3.1814,11,2.4316,0.3112,1.8,272
15039,21,8,2016,3,27,30,37.877,-3.2406,0,2.1808,0.2956,1.8,197
15040,21,8,2016,7,9,35,37.8912,-3.2393,11,1.93,0.28,1.8,272
15041,21,8,2016,8,30,2,37.5189,-3.1034,12,2.1808,0.2956,1.8,0
15042,21,8,2016,9,22,29,37.9263,-3.2233,5,1.6792,0.2644,1.8,272
15043,21,8,2016,10,20,50,37.5571,-3.1053,11,1.6792,0.2644,1.8,0
15044,21,8,2016,12,16,38,37.8823,-3.2309,12,2.2644,0.3008,1.8,197
15045,21,8,2016,13,3,43,37.8879,-3.2372,11,2.6824,0.3268,1.8,272
15046,22,8,2016,6,38,54,37.9498,-0.7256,16,2.6824,0.3268,1.8,0
15047,22,8,2016,7,29,15,37.8849,-3.2281,11,1.8464,0.2748,1.8,272
15048,22,8,2016,10,5,24,37.8833,-3.2304,11,2.4316,0.3112,1.8,272
15049,22,8,2016,21,51,13,37.8811,-3.2208,11,2.5152,0.3164,1.8,272
15050,22,8,2016,22,21,47,37.8978,-3.2255,11,2.1808,0.2956,1.8,272
15051,22,8,2016,22,26,58,37.8869,-3.2264,11,1.93,0.28,1.8,272
15052,22,8,2016,22,28,5,37.8923,-3.2333,11,1.8464,0.2748,1.8,272
15053,22,8,2016,23,45,50,37.8489,-3.2302,12,1.93,0.28,1.8,0
15054,23,8,2016,0,5,15,37.883,-3.2377,11,2.0136,0.2852,1.8,272
15055,23,8,2016,0,7,6,37.904,-3.2404,5,2.1808,0.2956,1.8,272
15056,23,8,2016,1,17,32,37.8758,-3.2462,11,3.1004,0.3528,1.8,272
15057,23,8,2016,1,22,6,37.858,-3.2276,11,2.2644,0.3008,1.8,0
15058,23,8,2016,1,27,18,37.8885,-3.2427,10,1.93,0.28,1.8,272
15059,23,8,2016,2,47,40,36.6872,-2.6959,0,1.6792,0.2644,1.8,0
15060,23,8,2016,2,47,43,37.8697,-1.4906,0,1.0104,0.2228,1.8,0
15061,23,8,2016,3,33,39,37.8797,-1.7753,0,1.6792,0.2644,1.8,0
15062,23,8,2016,6,40,15,37.9003,-3.2301,11,1.93,0.28,1.8,272
15063,23,8,2016,9,14,31,37.8371,-3.2299,11,1.5956,0.2592,1.8,0
15064,23,8,2016,14,27,20,37.8116,-3.0924,11,2.0972,0.2904,1.8,0
15065,23,8,2016,15,22,27,37.8859,-3.2341,12,2.766,0.332,1.8,272
15066,24,8,2016,0,16,10,37.8812,-3.2297,10,2.4316,0.3112,1.8,696
15067,24,8,2016,5,48,34,38.0379,-1.4528,0,2.348,0.306,1.8,0
15068,24,8,2016,15,42,48,37.8909,-1.1336,0,2.4316,0.3112,1.8,0
15069,25,8,2016,0,43,55,38.3368,-1.2914,0,1.5956,0.2592,1.8,0
15070,25,8,2016,2,37,14,37.9059,-3.2428,10,1.512,0.254,1.8,774
15071,25,8,2016,3,23,16,37.8812,-3.2434,0,1.512,0.254,1.8,696
15072,25,8,2016,3,24,27,37.8997,-3.2569,0,1.512,0.254,1.8,774
15073,26,8,2016,3,31,25,37.9081,-1.777,0,1.0104,0.2228,1.8,0
15074,26,8,2016,11,7,10,37.756,-0.9463,13,2.0972,0.2904,1.8,0
15075,26,8,2016,17,45,31,37.7997,-1.5255,0,1.512,0.254,1.8,0
15076,26,8,2016,21,43,14,37.8956,-3.2322,11,2.348,0.306,1.8,774
15077,26,8,2016,22,19,25,37.8868,-3.2333,12,2.0136,0.2852,1.8,774
15078,26,8,2016,22,31,46,37.8512,-3.2314,11,1.5956,0.2592,1.8,0
15079,27,8,2016,2,3,42,37.8682,-3.2411,11,1.5956,0.2592,1.8,0
15080,27,8,2016,5,14,44,37.978,-2.4742,11,2.0136,0.2852,1.8,0
15081,27,8,2016,6,43,20,37.2932,-1.9917,11,2.766,0.332,1.8,0
15082,27,8,2016,22,29,15,37.1411,-1.8043,10,1.512,0.254,1.8,0
15083,28,8,2016,3,28,39,37.8606,-3.1981,0,2.1808,0.2956,1.8,357
15084,28,8,2016,3,47,41,36.543,-3.145,11,2.1808,0.2956,1.8,0
15085,28,8,2016,6,33,58,37.9106,-3.236,5,2.0136,0.2852,1.8,0
15086,28,8,2016,11,7,49,37.9438,-2.4671,12,2.0136,0.2852,1.8,0
15087,28,8,2016,21,49,39,37.8215,-1.5418,0,1.6792,0.2644,1.8,0
15088,29,8,2016,2,35,1,37.9119,-3.2472,0,1.8464,0.2748,1.8,0
15089,29,8,2016,3,1,2,38.0341,-3.3055,12,2.9332,0.3424,1.8,0
15090,29,8,2016,22,29,19,37.931,-3.2192,0,1.5956,0.2592,1.8,0
15091,30,8,2016,0,11,19,37.8471,-3.2328,12,3.0168,0.3476,1.8,357
15092,30,8,2016,0,18,16,37.9038,-3.2001,6,1.5956,0.2592,1.8,0
15093,30,8,2016,1,25,20,37.8961,-3.2128,11,1.5956,0.2592,1.8,775
15094,30,8,2016,1,26,15,37.888,-3.2057,11,1.6792,0.2644,1.8,0
15095,30,8,2016,1,31,4,37.9059,-3.2257,11,1.7628,0.2696,1.8,775
15096,30,8,2016,2,2,26,37.8895,-3.2354,9,1.512,0.254,1.8,0
15097,30,8,2016,6,49,22,37.8673,-3.2373,11,2.348,0.306,1.8,357
15098,30,8,2016,23,24,43,36.7777,-3.0103,0,1.6792,0.2644,1.8,0
15099,31,8,2016,0,50,5,36.498,-3.1986,11,2.6824,0.3268,1.8,511
15100,31,8,2016,0,56,11,37.1481,-2.7682,11,1.93,0.28,1.8,0
15101,31,8,2016,20,24,19,37.9132,-3.2247,4,2.348,0.306,1.8,775
15102,1,9,2016,7,56,13,36.5495,-3.1779,11,2.348,0.306,1.8,0
15103,1,9,2016,7,57,40,36.5191,-3.1904,0,2.1808,0.2956,1.8,511
15104,1,9,2016,22,20,54,37.9667,-1.4106,0,2.0972,0.2904,1.8,0
15105,2,9,2016,0,14,35,36.4774,-3.0746,12,1.8464,0.2748,1.8,0
15106,2,9,2016,4,18,16,38.1771,-1.0148,1,2.0972,0.2904,1.8,0
15107,3,9,2016,0,16,0,37.8362,-1.5747,10,1.93,0.28,1.8,0
15108,3,9,2016,1,23,31,36.5247,-3.0668,0,1.8464,0.2748,1.8,0
15109,4,9,2016,21,36,29,37.6931,-1.7631,11,1.5956,0.2592,1.8,0
15110,4,9,2016,23,26,16,36.6707,-3.0818,22,1.5956,0.2592,1.8,0
15111,6,9,2016,15,2,50,38.7396,-1.0414,11,2.2644,0.3008,1.8,0
15112,7,9,2016,1,37,6,37.9165,-1.3248,0,1.8464,0.2748,1.8,0
15113,7,9,2016,2,56,47,38.2452,-3.2121,0,2.6824,0.3268,1.8,0
15114,7,9,2016,8,40,38,37.9109,-3.1862,12,2.0136,0.2852,1.8,0
15115,7,9,2016,19,16,14,37.9046,-3.2385,0,2.9332,0.3424,1.8,175
15116,7,9,2016,19,20,19,37.9212,-3.2418,0,2.2644,0.3008,1.8,175
15117,7,9,2016,19,47,5,37.8834,-3.2304,12,2.5152,0.3164,1.8,175
15118,7,9,2016,19,56,36,37.8809,-3.2288,12,2.4316,0.3112,1.8,175
15119,7,9,2016,20,8,20,37.9003,-3.2682,0,2.9332,0.3424,1.8,175
15120,7,9,2016,20,12,9,37.8934,-3.209,12,2.0136,0.2852,1.8,175
15121,7,9,2016,20,13,38,37.8631,-3.2002,12,2.0972,0.2904,1.8,175
15122,7,9,2016,20,13,54,37.9035,-3.2217,12,2.348,0.306,1.8,175
15123,7,9,2016,20,18,10,37.9043,-3.2248,11,2.0972,0.2904,1.8,175
15124,7,9,2016,20,32,3,37.9062,-3.2289,11,2.348,0.306,1.8,175
15125,7,9,2016,20,35,49,37.9179,-3.2408,2,2.1808,0.2956,1.8,175
15126,7,9,2016,21,36,48,37.8994,-3.1957,12,2.0972,0.2904,1.8,175
15127,7,9,2016,22,10,51,37.8687,-3.2584,12,2.348,0.306,1.8,175
15128,7,9,2016,22,14,19,37.8827,-3.2189,11,1.8464,0.2748,1.8,175
15129,7,9,2016,22,55,3,37.8477,-3.2419,12,1.7628,0.2696,1.8,175
15130,7,9,2016,23,45,27,37.8921,-3.2435,11,2.1808,0.2956,1.8,175
15131,8,9,2016,0,36,41,37.8531,-3.2192,11,1.512,0.254,1.8,175
15132,8,9,2016,1,47,37,37.8874,-3.2149,12,2.0972,0.2904,1.8,175
15133,8,9,2016,1,51,1,37.8809,-3.2279,12,2.348,0.306,1.8,175
15134,8,9,2016,1,55,23,37.9113,-3.23,6,1.5956,0.2592,1.8,175
15135,8,9,2016,2,19,31,37.9008,-3.2116,0,2.0972,0.2904,1.8,175
15136,8,9,2016,2,19,47,37.8981,-3.2248,11,2.5152,0.3164,1.8,175
15137,8,9,2016,2,20,5,37.9007,-3.2148,10,2.5152,0.3164,1.8,175
15138,8,9,2016,3,33,50,37.1483,-3.3041,3,1.6792,0.2644,1.8,0
15139,8,9,2016,3,35,25,36.5566,-2.5273,11,1.6792,0.2644,1.8,0
15140,8,9,2016,3,57,43,37.8862,-3.2117,11,1.7628,0.2696,1.8,175
15141,9,9,2016,14,37,12,38.2249,-1.2987,0,1.6792,0.2644,1.8,0
15142,10,9,2016,3,6,16,37.8668,-3.2248,12,1.7628,0.2696,1.8,175
15143,10,9,2016,5,54,0,37.8817,-3.2401,5,1.5956,0.2592,1.8,175
15144,10,9,2016,21,38,45,37.8963,-3.2287,12,1.93,0.28,1.8,175
15145,11,9,2016,5,42,15,37.8667,-3.2421,12,2.5988,0.3216,1.8,175
15146,11,9,2016,7,34,29,37.8169,-3.1675,0,3.2676,0.3632,1.8,0
15147,11,9,2016,7,37,42,37.9003,-3.2278,11,2.0972,0.2904,1.8,175
15148,11,9,2016,7,39,8,37.9132,-3.2218,11,1.7628,0.2696,1.8,175
15149,11,9,2016,7,41,52,37.9054,-3.2211,11,1.6792,0.2644,1.8,175
15150,11,9,2016,7,42,53,37.9142,-3.2165,11,2.0972,0.2904,1.8,175
15151,11,9,2016,7,44,33,37.9307,-3.2213,10,2.1808,0.2956,1.8,898
15152,11,9,2016,7,46,58,37.9087,-3.227,11,1.93,0.28,1.8,175
15153,11,9,2016,8,1,6,37.8685,-3.242,12,3.5184,0.3788,1.8,175
15154,11,9,2016,8,19,1,37.928,-3.24,11,1.93,0.28,1.8,898
15155,11,9,2016,8,37,5,37.9538,-3.2328,7,1.8464,0.2748,1.8,0
15156,11,9,2016,11,12,37,37.8944,-3.2007,12,1.8464,0.2748,1.8,175
15157,11,9,2016,17,22,19,37.9453,-3.2302,1,1.8464,0.2748,1.8,898
15158,11,9,2016,18,36,54,36.5386,-3.0341,28,2.0972,0.2904,1.8,0
15159,11,9,2016,18,41,53,37.3838,-2.0048,9,1.7628,0.2696,1.8,0
15160,12,9,2016,1,57,48,37.3318,-2.55,17,1.8464,0.2748,1.8,0
15161,12,9,2016,4,30,8,37.8704,-3.237,11,1.5956,0.2592,1.8,175
15162,13,9,2016,1,46,36,37.9587,-0.5987,5,2.1808,0.2956,1.8,0
15163,14,9,2016,3,33,59,37.9394,-1.3709,11,2.348,0.306,1.8,776
15164,14,9,2016,5,22,35,37.9211,-1.3833,4,2.348,0.306,1.8,776
15165,14,9,2016,13,58,19,37.9821,-3.2318,11,2.4316,0.3112,1.8,0
15166,14,9,2016,13,59,16,37.8996,-3.2209,12,2.5988,0.3216,1.8,175
15167,15,9,2016,2,1,45,37.8961,-3.2333,0,1.5956,0.2592,1.8,175
15168,16,9,2016,2,9,50,37.9853,-1.6129,20,1.512,0.254,1.8,0
15169,16,9,2016,18,8,18,37.3653,-2.5224,2,1.5956,0.2592,1.8,0
15170,17,9,2016,10,41,50,37.9337,-3.2252,0,2.2644,0.3008,1.8,575
15171,17,9,2016,11,25,23,37.9128,-3.2453,1,2.1808,0.2956,1.8,0
15172,17,9,2016,17,42,48,37.929,-3.2103,11,1.7628,0.2696,1.8,575
15173,17,9,2016,18,28,1,37.9176,-3.2066,11,2.5988,0.3216,1.8,575
15174,17,9,2016,19,0,2,37.9153,-3.2327,11,2.0136,0.2852,1.8,575
15175,17,9,2016,20,43,42,37.9072,-3.2113,0,2.0136,0.2852,1.8,575
15176,18,9,2016,0,50,46,37.8782,-3.2353,12,2.1808,0.2956,1.8,0
15177,18,9,2016,9,21,29,36.4478,-3.1758,12,2.6824,0.3268,1.8,512
15178,18,9,2016,9,27,11,36.4409,-3.1596,12,2.1808,0.2956,1.8,512
15179,19,9,2016,18,39,30,37.9179,-3.2426,10,2.0972,0.2904,1.8,0
15180,20,9,2016,7,35,4,37.883,-1.4975,0,2.1808,0.2956,1.8,0
15181,20,9,2016,9,55,40,37.9687,-1.5232,0,1.3448,0.2436,1.8,0
15182,20,9,2016,22,22,55,37.6331,-1.571,0,1.6792,0.2644,1.8,0
15183,21,9,2016,16,51,59,37.874,-3.1784,11,2.0136,0.2852,1.8,1011
15184,21,9,2016,18,0,44,37.8546,-3.1808,17,2.0136,0.2852,1.8,0
15185,21,9,2016,21,7,5,36.5825,-3.0766,0,2.0136,0.2852,1.8,0
15186,21,9,2016,21,15,33,38.0471,-1.4996,0,1.4284,0.2488,1.8,0
15187,21,9,2016,21,54,12,37.8835,-3.2318,12,2.1808,0.2956,1.8,899
15188,21,9,2016,22,30,23,37.8779,-3.1919,11,1.7628,0.2696,1.8,1011
15189,21,9,2016,22,32,52,37.8983,-3.2182,12,2.0136,0.2852,1.8,899
15190,22,9,2016,20,1,36,38.1641,-1.0975,0,1.7628,0.2696,1.8,0
15191,23,9,2016,3,45,26,37.8879,-3.2458,0,2.1808,0.2956,1.8,0
15192,23,9,2016,20,1,38,37.1832,-3.0748,12,2.0136,0.2852,1.8,0
15193,23,9,2016,20,50,54,37.9222,-3.2272,11,1.7628,0.2696,1.8,0
15194,25,9,2016,2,28,31,37.653,-1.7973,11,1.3448,0.2436,1.8,0
15195,25,9,2016,7,33,55,37.4922,-2.596,12,3.8,0,1.8,118
15196,25,9,2016,7,47,51,37.4976,-2.581,12,1.8464,0.2748,1.8,118
15197,25,9,2016,13,28,18,38.0193,-1.4918,11,1.8464,0.2748,1.8,0
15198,26,9,2016,22,51,31,37.8822,-1.5196,0,1.5956,0.2592,1.8,0
15199,28,9,2016,15,8,15,37.555,-2.5787,2,2.9332,0.3424,1.8,118
15200,29,9,2016,3,7,50,37.507,-2.6028,12,2.2644,0.3008,1.8,118
15201,29,9,2016,11,17,14,38.0437,-1.5634,0,1.3448,0.2436,1.8,0
15202,1,10,2016,18,58,26,38.4046,-1.2179,12,1.4284,0.2488,1.8,0
15203,1,10,2016,20,37,46,36.4477,-2.5473,12,2.0972,0.2904,1.8,0
15204,1,10,2016,21,12,3,38.5417,-0.8764,0,2.0136,0.2852,1.8,0
15205,2,10,2016,12,48,56,38.043,-3.2781,11,1.93,0.28,1.8,0
15206,3,10,2016,4,37,5,37.7793,-1.5948,0,1.512,0.254,1.8,0
15207,3,10,2016,20,37,25,37.8959,-1.5118,0,1.3448,0.2436,1.8,0
15208,3,10,2016,23,37,29,37.8915,-1.4866,0,1.3448,0.2436,1.8,0
15209,3,10,2016,23,56,3,36.4777,-3.1236,12,1.8464,0.2748,1.8,0
15210,4,10,2016,2,8,3,37.6725,-1.9531,8,1.094,0.228,1.8,1012
15211,4,10,2016,2,56,19,37.6626,-1.9457,0,2.0136,0.2852,1.8,1012
15212,4,10,2016,3,48,0,37.6381,-1.9256,0,1.094,0.228,1.8,0
15213,4,10,2016,3,49,33,37.1285,-3.2039,0,1.512,0.254,1.8,0
15214,4,10,2016,7,6,13,38.2791,-2.154,12,2.9332,0.3424,1.8,0
15215,5,10,2016,3,6,58,38.4977,-0.8936,0,1.4284,0.2488,1.8,0
15216,5,10,2016,21,44,13,38.8216,-0.5601,26,2.0136,0.2852,1.8,0
15217,6,10,2016,0,42,43,37.865,-3.2256,5,1.6792,0.2644,1.8,0
15218,6,10,2016,3,17,51,37.8891,-3.2126,11,1.8464,0.2748,1.8,0
15219,7,10,2016,15,11,25,37.8875,-1.7861,0,1.8464,0.2748,1.8,0
15220,7,10,2016,16,23,17,37.9023,-1.7942,3,1.8464,0.2748,1.8,513
15221,7,10,2016,16,51,2,37.8926,-1.8238,0,2.0972,0.2904,1.8,513
15222,7,10,2016,19,54,10,37.8679,-1.7695,11,1.512,0.254,1.8,0
15223,7,10,2016,19,55,37,37.9399,-1.8316,6,1.4284,0.2488,1.8,0
